trustee_id,trustee_name,trustee_total_tships,regno
11860190,Gerard Francis Godley,3,1108339
11864489,Jill Maguire,2,502002
11864489,Jill Maguire,2,236453
11864489,Jill Maguire,2,236453
11875937,Pearl Hardy,2,1084875
11875937,Pearl Hardy,2,1132549
11875937,Pearl Hardy,2,1084875
11886153,Dr Donald Christopher Taylor,3,1135067
11886153,Dr Donald Christopher Taylor,3,1129635
11886153,Dr Donald Christopher Taylor,3,1116614
11889415,Kiu Fai Tung,2,1092291
11889415,Kiu Fai Tung,2,1092536
11889415,Kiu Fai Tung,2,1092291
11891136,Councillor Luthfur Rahman,3,1050792
11891136,Councillor Luthfur Rahman,3,1166873
11891136,Councillor Luthfur Rahman,3,1166873
11891136,Councillor Luthfur Rahman,3,1050792
11891136,Councillor Luthfur Rahman,3,1068204
11891136,Councillor Luthfur Rahman,3,1068204
11891136,Councillor Luthfur Rahman,3,1050792
11893367,Christine Lynne Upton,2,1118315
11893367,Christine Lynne Upton,2,1168871
11893584,Sunday Onabanjo,2,1056627
11893584,Sunday Onabanjo,2,1169923
11906275,Rev Canon Falak Sher,2,530002
11906275,Rev Canon Falak Sher,2,1177357
11909738,Keith Vernon,2,1179727
11909738,Keith Vernon,2,1121610
11912972,Carol Culley,2,1173260
11912972,Carol Culley,2,286145
11912972,Carol Culley,2,286145
11913838,Daniel Crowe,3,1175295
11913838,Daniel Crowe,3,1171848
11913838,Daniel Crowe,3,1093028
11925709,Christine Ellis,2,224921
11925709,Christine Ellis,2,1015304
11927889,Sherita Mandongwe,3,1170582
11927889,Sherita Mandongwe,3,1179999
11927889,Sherita Mandongwe,3,1180746
11928880,Pavla Mataskova,2,1170346
11928880,Pavla Mataskova,2,1170346
11928880,Pavla Mataskova,2,1173647
11930219,Sarah Alison Russell,2,1151085
11930219,Sarah Alison Russell,2,1074481
11930219,Sarah Alison Russell,2,1074481
11938420,Matthew Robert Locke,2,212479
11938420,Matthew Robert Locke,2,1149979
11939356,Adele Christine Lane,2,501707
11939356,Adele Christine Lane,2,1132141
11942482,Dr James Adams,3,1184610
11942482,Dr James Adams,3,1141130
11942482,Dr James Adams,3,1170750
11944973,George Sanders,2,1086533
11944973,George Sanders,2,1182191
11945893,Nicola Singleton,2,1177654
11945893,Nicola Singleton,2,1132454
11948810,Aileen Teresa Wiswell MBE,2,1136760
11948810,Aileen Teresa Wiswell MBE,2,223882
11951103,John Phillips CBE,2,1045731
11951103,John Phillips CBE,2,236149
11952773,Michael John Ball,2,1154803
11952773,Michael John Ball,2,1152968
11957270,Rizwan Rashid,2,1161011
11957270,Rizwan Rashid,2,1160256
11959003,Greg Mauchline,2,235313
11959003,Greg Mauchline,2,235313
11959003,Greg Mauchline,2,1131669
11959982,Ottmar Bernd Morett,2,1136159
11959982,Ottmar Bernd Morett,2,526429
11959982,Ottmar Bernd Morett,2,526429
11960967,Dr Celia Hynes,3,228916
11960967,Dr Celia Hynes,3,234651
11960967,Dr Celia Hynes,3,228916
11960967,Dr Celia Hynes,3,234651
11960967,Dr Celia Hynes,3,225453
11960967,Dr Celia Hynes,3,225453
11960967,Dr Celia Hynes,3,225453
11960968,Rowena Birch,5,228916
11960968,Rowena Birch,5,225453
11960968,Rowena Birch,5,234651
11960968,Rowena Birch,5,225453
11960968,Rowena Birch,5,1119281
11960968,Rowena Birch,5,1119281
11960968,Rowena Birch,5,228916
11960968,Rowena Birch,5,225453
11960968,Rowena Birch,5,507162
11960968,Rowena Birch,5,228916
11960968,Rowena Birch,5,507162
11960968,Rowena Birch,5,225453
11960968,Rowena Birch,5,1119281
11960968,Rowena Birch,5,1119281
11960968,Rowena Birch,5,234651
11960968,Rowena Birch,5,234651
11960968,Rowena Birch,5,507162
11961483,Paul Nowak,3,295260
11961483,Paul Nowak,3,258665
11961483,Paul Nowak,3,313741
11961834,Anna Michelle Smith,2,1187493
11961834,Anna Michelle Smith,2,504096
11966296,Nigel Gloudon,2,274198
11966296,Nigel Gloudon,2,1026351
11966332,Claire Haymonds,2,1111988
11966332,Claire Haymonds,2,1141298
11974971,Emma Collins,2,1175084
11974971,Emma Collins,2,1091297
11974971,Emma Collins,2,1091297
11979530,Timothy Vincent Horton,2,1075268
11979530,Timothy Vincent Horton,2,1132532
11987823,Afique Miah,2,1179897
11987823,Afique Miah,2,1139992
12000689,Hoi Yee Chau,2,1103873
12000689,Hoi Yee Chau,2,1092536
12003924,Aidan Jones,2,1082156
12003924,Aidan Jones,2,1186559
12003925,Chris Reeves,2,1186559
12003925,Chris Reeves,2,1082156
12004475,Keith Edward Michael Robson,3,510668
12004475,Keith Edward Michael Robson,3,313186
12004475,Keith Edward Michael Robson,3,505121
12004475,Keith Edward Michael Robson,3,510668
12004475,Keith Edward Michael Robson,3,313186
12004475,Keith Edward Michael Robson,3,505121
12004475,Keith Edward Michael Robson,3,313186
12013022,Mark Anthony Hughes,2,1043019
12013022,Mark Anthony Hughes,2,1043019
12013022,Mark Anthony Hughes,2,1174723
12013286,Addisu Tewolde,2,1109990
12013286,Addisu Tewolde,2,1109990
12013286,Addisu Tewolde,2,1130742
12014308,Donald Walter Flynn,2,1167430
12014308,Donald Walter Flynn,2,1175266
12020558,Elizabeth Treacy,3,1131259
12020558,Elizabeth Treacy,3,1180418
12020558,Elizabeth Treacy,3,1180418
12020558,Elizabeth Treacy,3,1131259
12020558,Elizabeth Treacy,3,1173260
12023007,Simon Daniel Fine,2,1086643
12023007,Simon Daniel Fine,2,1063074
12023555,Michael Corlett,3,1181126
12023555,Michael Corlett,3,1179064
12023555,Michael Corlett,3,1143533
12023866,Haroon Afzal,2,1176038
12023866,Haroon Afzal,2,1182144
12038650,David Bowen Kenvyn,2,1174757
12038650,David Bowen Kenvyn,2,1052817
12044075,Helen Tate,2,1175084
12044075,Helen Tate,2,1176332
12047750,Aoife O'leary,2,1166046
12047750,Aoife O'leary,2,1158972
12063831,Carl Jason Austin-Behan,2,1175945
12063831,Carl Jason Austin-Behan,2,501953
12074747,Ellen Flood,2,255424
12074747,Ellen Flood,2,326021
12075103,Jeffrey William Beatty,2,1083412
12075103,Jeffrey William Beatty,2,1137955
12075176,Ian Bell,2,1105918
12075176,Ian Bell,2,1064698
12077406,Anila Khalid,2,1077564
12077406,Anila Khalid,2,1142084
12077713,Chris Kutesko,2,266932
12077713,Chris Kutesko,2,1002222
12082398,Professor Malcolm Press,2,1024741
12082398,Professor Malcolm Press,2,1113902
12082399,Alan John Bishop,2,1113902
12082399,Alan John Bishop,2,250216
12083453,Iqbal Ahmed OBE,2,1157766
12083453,Iqbal Ahmed OBE,2,1179403
12089629,Sylvester During,3,226921
12089629,Sylvester During,3,226918
12089629,Sylvester During,3,226918
12089629,Sylvester During,3,226919
12089629,Sylvester During,3,226918
12089629,Sylvester During,3,226919
12089629,Sylvester During,3,226921
12093901,Jonathan Grosskopf,2,1143888
12093901,Jonathan Grosskopf,2,1151781
12097753,Dr Saraswati Sinha,2,251259
12097753,Dr Saraswati Sinha,2,251259
12097753,Dr Saraswati Sinha,2,1040167
12099254,Robert John Poole,3,1108216
12099254,Robert John Poole,3,223619
12099254,Robert John Poole,3,216948
12101183,Rev Wayne Clarke,2,1187446
12101183,Rev Wayne Clarke,2,1108216
12101820,Dr Reinmar Hager,2,515581
12101820,Dr Reinmar Hager,2,1143639
12101820,Dr Reinmar Hager,2,515581
12107260,Robert William Cressey,3,1151085
12107260,Robert William Cressey,3,1074481
12107260,Robert William Cressey,3,1074481
12107260,Robert William Cressey,3,1116258
12107260,Robert William Cressey,3,1116258
12107260,Robert William Cressey,3,1151085
12107260,Robert William Cressey,3,1074481
12121444,Circle Steele,2,1114010
12121444,Circle Steele,2,1179089
12123356,Emily May Tolno,2,1188245
12123356,Emily May Tolno,2,1021798
12123357,Jem Athing Rongong,2,1188245
12123357,Jem Athing Rongong,2,1021798
12123960,Dana Cope,2,521626
12123960,Dana Cope,2,510401
12125628,Hollie Louise Walsh,2,1070668
12125628,Hollie Louise Walsh,2,1022680
12126831,Judith Winterbourne,4,1167087
12126831,Judith Winterbourne,4,1166318
12126831,Judith Winterbourne,4,1166318
12126831,Judith Winterbourne,4,504523
12126831,Judith Winterbourne,4,504523
12126831,Judith Winterbourne,4,1166318
12126831,Judith Winterbourne,4,215728
12126831,Judith Winterbourne,4,215728
12126831,Judith Winterbourne,4,504523
12126831,Judith Winterbourne,4,1167087
12126831,Judith Winterbourne,4,215728
12126831,Judith Winterbourne,4,1167087
12126831,Judith Winterbourne,4,215728
12128375,David Mckee,2,1166573
12128375,David Mckee,2,511887
12130050,Gavin John Hewson Mendham,2,502002
12130050,Gavin John Hewson Mendham,2,236453
12130050,Gavin John Hewson Mendham,2,236453
12130051,Howard Hilton,2,236453
12130051,Howard Hilton,2,502002
12130051,Howard Hilton,2,236453
12131249,Mohammad Nabi Salehi,2,1142522
12131249,Mohammad Nabi Salehi,2,1187340
12134728,Naomi Woodcock,2,1165564
12134728,Naomi Woodcock,2,1131615
12135512,Lord John Steven Bassam,2,295260
12135512,Lord John Steven Bassam,2,1186986
12139940,Benjamin Wilson,3,1180638
12139940,Benjamin Wilson,3,1176902
12139940,Benjamin Wilson,3,1177749
12140654,Christine Renouf,2,1083219
12140654,Christine Renouf,2,1085861
12154002,Polly Balsom,5,1180638
12154002,Polly Balsom,5,1157401
12154002,Polly Balsom,5,1153137
12154002,Polly Balsom,5,1176902
12154002,Polly Balsom,5,1177749
12154003,Victoria Anderton,5,1177749
12154003,Victoria Anderton,5,1153137
12154003,Victoria Anderton,5,1176902
12154003,Victoria Anderton,5,1180638
12154003,Victoria Anderton,5,1157401
12154615,Dr Bandhana Kumari Rawal,2,1118315
12154615,Dr Bandhana Kumari Rawal,2,1115888
12156467,Kin Ming Ko,2,1092536
12156467,Kin Ming Ko,2,1103873
12172787,Sam Wilson,3,1151085
12172787,Sam Wilson,3,1074481
12172787,Sam Wilson,3,1116258
12172787,Sam Wilson,3,1151085
12172787,Sam Wilson,3,1074481
12172787,Sam Wilson,3,1116258
12172787,Sam Wilson,3,1074481
12173747,Susan Soanes,2,526429
12173747,Susan Soanes,2,526429
12173747,Susan Soanes,2,1136159
12177302,Alex Lewis,2,1182191
12177302,Alex Lewis,2,1086533
12177303,David Plant,2,1086533
12177303,David Plant,2,1182191
12186410,Mike Perls,3,1059115
12186410,Mike Perls,3,1180418
12186410,Mike Perls,3,1173108
12200648,Deputy Lord Mayor,2,1066972
12200648,Deputy Lord Mayor,2,1182144
12200867,Sanjay Bhandari,3,1104056
12200867,Sanjay Bhandari,3,1138699
12200867,Sanjay Bhandari,3,1059115
12201586,Rev Paul Davis,5,1132208
12201586,Rev Paul Davis,5,1132208
12201586,Rev Paul Davis,5,505201
12201586,Rev Paul Davis,5,280356
12201586,Rev Paul Davis,5,1132208
12201586,Rev Paul Davis,5,1136358
12201586,Rev Paul Davis,5,505201
12201586,Rev Paul Davis,5,250311
12201586,Rev Paul Davis,5,1136358
12201586,Rev Paul Davis,5,250311
12201586,Rev Paul Davis,5,1132208
12201586,Rev Paul Davis,5,280356
12201586,Rev Paul Davis,5,1136358
12201586,Rev Paul Davis,5,250311
12201586,Rev Paul Davis,5,505201
12201586,Rev Paul Davis,5,280356
12201586,Rev Paul Davis,5,250311
12202651,Anthony Boggiano,2,1014742
12202651,Anthony Boggiano,2,1020173
12203041,Stuart Clark,2,510401
12203041,Stuart Clark,2,1015851
12205595,Malcolm Montgomery Rae,2,1122656
12205595,Malcolm Montgomery Rae,2,1183084
12220897,Pru Cahill,2,1135067
12220897,Pru Cahill,2,1140385
12227966,Dr Richard Byers,2,222800
12227966,Dr Richard Byers,2,225520
12227966,Dr Richard Byers,2,222800
12231644,Joy Elizabeth Sewart,2,1130000
12231644,Joy Elizabeth Sewart,2,1185685
12254200,Philip Geldard,2,249424
12254200,Philip Geldard,2,276821
12255754,Anthony Thomas Gill,2,1182937
12255754,Anthony Thomas Gill,2,1093556
12258652,Abdullah Hassani,2,1187340
12258652,Abdullah Hassani,2,1142522
12259556,Joanna Rachel Midgley,2,1142217
12259556,Joanna Rachel Midgley,2,1177999
12260171,Susan Victoria Stubbs,2,503675
12260171,Susan Victoria Stubbs,2,515571
12260171,Susan Victoria Stubbs,2,503675
12260175,Penelope Macbeth,2,515571
12260175,Penelope Macbeth,2,1174589
12268962,Lawrence Bettany,4,235916
12268962,Lawrence Bettany,4,225116
12268962,Lawrence Bettany,4,224271
12268962,Lawrence Bettany,4,249657
12268962,Lawrence Bettany,4,224271
12268962,Lawrence Bettany,4,225116
12268962,Lawrence Bettany,4,249657
12268962,Lawrence Bettany,4,224271
12268962,Lawrence Bettany,4,224271
12268962,Lawrence Bettany,4,249657
12268962,Lawrence Bettany,4,235916
12268962,Lawrence Bettany,4,235916
12268962,Lawrence Bettany,4,225116
12274478,Rev Rosemary Clarke,2,280356
12274478,Rev Rosemary Clarke,2,505201
12274478,Rev Rosemary Clarke,2,280356
12274938,Ian White,3,505201
12274938,Ian White,3,280356
12274938,Ian White,3,250311
12274938,Ian White,3,505201
12274938,Ian White,3,250311
12274938,Ian White,3,250311
12274938,Ian White,3,280356
12274961,Rev Jennifer Impey,2,280356
12274961,Rev Jennifer Impey,2,505201
12274961,Rev Jennifer Impey,2,280356
12274965,Rev Rodney Hull,2,505201
12274965,Rev Rodney Hull,2,280356
12274965,Rev Rodney Hull,2,280356
12280920,Ann Lees Lewis,2,236453
12280920,Ann Lees Lewis,2,502002
12280920,Ann Lees Lewis,2,236453
12280922,Geoffrey Clifton,2,502002
12280922,Geoffrey Clifton,2,236453
12280922,Geoffrey Clifton,2,236453
12288017,Rev Carl Mccann,2,526675
12288017,Rev Carl Mccann,2,1133336
12301478,Carina Badger,2,1105502
12301478,Carina Badger,2,1114010
12305606,Talita Bentley,2,1126097
12305606,Talita Bentley,2,1122799
12339870,Mark Dobson,2,1062729
12339870,Mark Dobson,2,1040342
12342282,Helen Jane Platts,2,1167704
12342282,Helen Jane Platts,2,1166935
12344095,Stephen Illingworth,2,1122799
12344095,Stephen Illingworth,2,1126097
12348097,Rev Catherine Bird,2,1134270
12348097,Rev Catherine Bird,2,1150394
12359788,Vince Mccully,2,253233
12359788,Vince Mccully,2,1032203
12359788,Vince Mccully,2,253233
12382404,Daniel Akiva Lopian,2,264185
12382404,Daniel Akiva Lopian,2,1186487
12404322,Liam Daniel James Symonds,2,1122063
12404322,Liam Daniel James Symonds,2,1062333
12422463,Brenda Anne Crothers,2,502002
12422463,Brenda Anne Crothers,2,236453
12422463,Brenda Anne Crothers,2,236453
12422464,Dorothy Ann Ainscough,2,236453
12422464,Dorothy Ann Ainscough,2,236453
12422464,Dorothy Ann Ainscough,2,502002
201613319,The Trustees For The Methodist,2,250311
201613319,The Trustees For The Methodist,2,505201
201613319,The Trustees For The Methodist,2,250311
201887807,Manchester District Association Of Unitarian & Free Christian Churches,2,503753
201887807,Manchester District Association Of Unitarian & Free Christian Churches,2,253233
201887807,Manchester District Association Of Unitarian & Free Christian Churches,2,253233
202200055,British & Foreign Unitarian Association,2,234713
202200055,British & Foreign Unitarian Association,2,526654
202406350,Manchester Diocesan Board Of Finance,2,503126
202406350,Manchester Diocesan Board Of Finance,2,1133849
202519164,Manchester City Council,2,1060965
202519164,Manchester City Council,2,1055020
202519164,Manchester City Council,2,1055020
202570782,Royal Northern College Of Music,2,504949
202570782,Royal Northern College Of Music,2,504948
202570782,Royal Northern College Of Music,2,504948
203096469,Ksl Trustees Limited,3,279522
203096469,Ksl Trustees Limited,3,285415
203096469,Ksl Trustees Limited,3,1036115
203096469,Ksl Trustees Limited,3,285415
203096469,Ksl Trustees Limited,3,279522
